urls,title,brand,price,discount,category,category2,category3,category4,category5,category6,category7,persuasion
http://www.prenatal.nl/shop/jongen-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-unisex-T-shirtje-113373.htm?level=product&id=113373&LS=,Prenatal newborn unisex T-shirtje,Prénatal,8.00,19%,meisje,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/jongen-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-jongens-broekje-113329.htm?level=product&id=113329&LS=,Prenatal newborn jongens broekje,Prénatal,8.00,27%,jongen,Broeken,,,,,,
http://www.prenatal.nl/shop/meisje-Broeken-en-leggings/Pr%C3%A9natal-Prenatal-newborn-meisjes-broekje-113326.htm?level=product&id=113326&LS=,Prenatal newborn meisjes broekje,Prénatal,8.00,27%,meisje,Broeken en leggings,,,,,,
http://www.prenatal.nl/shop/jongen-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-jongens-broekje-113329.htm?level=product&id=113329&LS=,Prenatal newborn jongens broekje,Prénatal,8.00,27%,jongen,Broeken,,,,,,
http://www.prenatal.nl/shop/meisje-Jassen/Pr%C3%A9natal-Prenatal-newborn-unisex-jasje-113288.htm?level=product&id=113288&LS=,Prenatal newborn unisex jasje,Prénatal,18.99,,meisje,Jassen,,,,,,
http://www.prenatal.nl/shop/meisje-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-unisex-T-shirtje-113375.htm?level=product&id=113375&LS=,Prenatal newborn unisex T-shirtje,Prénatal,8.00,33%,meisje,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/jongen-Broeken/Pr%C3%A9natal-Prenatal-newborn-unisex-broekje-113350.htm?level=product&id=113350&LS=,Prenatal newborn unisex broekje,Prénatal,10.00,23%,meisje,Broeken en leggings,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/jongen-1-delig-en-sets/Prénatal-Prenatal-baby-eendelig-pak-117846.htm?id=117846,Prenatal baby eendelig pak,Prénatal,12.00,29%,jongen,1-delig en sets,,,,,,
http://www.prenatal.nl/shop/jongen-T-shirts/Pr%C3%A9natal-Prenatal-baby-overslag-117855.htm?id=117855,Prenatal baby overslag,Prénatal,9.99,,jongen,T-shirts,,,,,,
http://www.prenatal.nl/shop/jongen-T-shirts/Pr%C3%A9natal-Prenatal-baby-T-shirt-117861.htm?id=117861,Prenatal baby T-shirt,Prénatal,5.00,28%,jongen,T-shirts,,,,,,
http://www.prenatal.nl/shop/jongen-T-shirts/Pr%C3%A9natal-Prenatal-baby-T-shirt-117859.htm?id=117859,Prenatal baby T-shirt,Prénatal,5.00,28%,jongen,T-shirts,,,,,,
http://www.prenatal.nl/shop/meisje-Broeken-en-leggings/Pr%C3%A9natal-Prenatal-baby-legging-117797.htm?id=117797,Prenatal baby legging,Prénatal,8.99,,jongen,Broeken,,,,,,
http://www.prenatal.nl/shop/jongen-Truien-en-vesten/Pr%C3%A9natal-Prenatal-baby-vest-117829.htm?startValue=12&rangeValue=12&prevVisit=true&id=117829,Prenatal baby vest,Prénatal,10.00,33%,jongen,Truien en vesten,,,,,,
http://www.prenatal.nl/shop/jongen-Broeken/Pr%C3%A9natal-Prenatal-peuter-broek-117255.htm?startValue=12&rangeValue=12&prevVisit=true&id=117255,Prenatal peuter broek,Prénatal,18.99,,jongen,Broeken,,,,,,
http://www.prenatal.nl/shop/jongen-T-shirts/Pr%C3%A9natal-Prenatal-baby-T-shirt-117861.htm?id=117861,Prenatal baby T-shirt,Prénatal,5.00,28%,jongen,T-shirts,,,,,,
http://www.prenatal.nl/shop/speelgoed-%26-cadeau-Speelgoed-diversen/Div.-Merken-Retro-Roller-loopauto-Lewis-116897.htm?id=116897,Retro Roller loopauto Lewis,Div. Merken,64.99,18%,speelgoed & cadeau,Speelgoed diversen,,,,,,
http://www.prenatal.nl/shop/jongen-Jeans/Pr%C3%A9natal-Prenatal-peuter-broek-117254.htm?startValue=24&rangeValue=12&prevVisit=true&id=117254,Prenatal peuter broek,Prénatal,19.99,,jongen,Jeans,,,,,,
http://www.prenatal.nl/shop/meisje-Truien-en-vesten/Pr%C3%A9natal-Prenatal-baby-meisjes-vest-117747.htm?startValue=12&rangeValue=12&prevVisit=true&id=117747,Prenatal baby meisjes vest,Prénatal,10.00,33%,meisje,Truien en vesten,,,,,,
http://www.prenatal.nl/shop/meisje-T-shirts-en-blouses/Pr%C3%A9natal-Prenatal-baby-stippen-print-117755.htm?id=117755,Prenatal baby stippen print,Prénatal,5.00,37%,meisje,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/meisje-T-shirts-en-blouses/Pr%C3%A9natal-Prenatal-baby-shirt-rock-it-117753.htm?id=117753,Prenatal baby shirt rock it,Prénatal,5.00,37%,meisje,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/meisje-Truien-en-vesten/Pr%C3%A9natal-Prenatal-baby-meisjes-vest-117747.htm?startValue=12&rangeValue=12&prevVisit=true&id=117747,Prenatal baby meisjes vest,Prénatal,10.00,33%,meisje,Truien en vesten,,,,,,
http://blog.prenatal.nl/download-de-prenatal-app,,,,,,,,,,,,
http://www.prenatal.nl/prenatal/nl/plus-gratis.html,,,,,,,,,,,,
http://www.prenatal.nl/artikelen/prenatal-acties/laagste-actieprijs.html,,,,,,,,,,,,
http://www.prenatal.nl/prenatal/nl/personal-shopping.html,,,,,,,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/service/winkels.html,,,,,,,,,,,,
http://www.prenatal.nl/prenatal/nl/personal-shopping.html,,,,,,,,,,,,
